814630609	1565	1614
814630609	1771	1786
814630609	2023	2084
814630609	2124	2155
814630609	2195	2210
814630609	2242	2245
814630609	2317	2360
814630609	2538	2570
814630609	2705	2739
814630609	2967	3009
814630609	3076	3115
814630609	3219	3356
814630609	3663	3680
814777937	264	296
814777937	563	585
814777937	700	728
814777937	777	800
814777937	1098	1121
814777937	1519	1526
814777937	1718	1744
814777937	1985	2111
814777937	2308	2392
814777937	2633	2704
814777937	2900	2953
814777937	3132	3171
814777937	3234	3260
814777937	3782	3798
814777937	3980	4036
814777937	4063	4108
814777937	4167	4188
814777937	4318	4357
814777937	4537	4888
814777937	5563	5610
814777937	5800	5846
814777937	5892	5896
815412286	45	54
815412286	163	293
815412286	668	678
815412286	870	936
815412286	1104	1122
815412286	1456	1460
815412286	1713	1733
815412286	1897	1924
815412286	2022	2033
815412286	2818	2835
815858385	0	49
815858385	112	123
815858385	184	189
815858385	252	271
815858385	576	584
815858385	648	657
815858385	1463	1560
815858385	1587	1815
815858385	1899	1919
815858385	1951	1967
815858385	2108	2142
815858385	2206	2292
815858385	2524	2588
815858385	2675	2683
815858385	2772	2859
816460196	18	30
816460196	69	93
816460196	151	182
816460196	229	414
816460196	806	816
816460196	1058	1063
816460196	1270	1289
816460196	1748	1818
816460196	1938	2063
816460196	2182	2246
816460196	2680	2755
816460196	2784	2803
816460196	2967	2969
816460196	3125	3178
816460196	3338	3357
816460196	3489	3505
816460196	3536	3626
816460196	3652	3689
816460196	3727	3740
816460196	3778	3793
816460196	4009	4034
816460196	4163	4193
816460196	4290	4327
816460196	4557	4668
816460196	5038	5058
816460196	5092	5229
816460196	5439	5511
816460196	5560	5622
816460196	5837	5953
816720060	8	56
816720060	209	214
816720060	245	530
816720060	625	659
816720060	730	749
816720060	896	902
816720060	1026	1091
816720060	1186	1277
816720060	1802	1829
816720060	2320	2376
816720060	3042	3079
816720060	3627	3868
816720060	3900	3956
816720060	4103	4121
816720060	4209	4261
816720060	4559	4638
816720060	4699	4739
816720060	4805	4821
816720060	4887	4951
816720060	5423	5492
816720060	5757	6027
816720060	6231	6239
816720060	6302	6455
816720060	6484	6497
816720060	6595	6697
816720060	6772	6777
817147979	92	160
817147979	192	243
817147979	293	334
817147979	483	516
817147979	742	794
817147979	845	853
817147979	1047	1076
817147979	1197	1220
817147979	1302	1342
817147979	1644	1650
817147979	1780	1869
817147979	2186	2279
817147979	2352	2364
817147979	2551	2559
817147979	3103	3212
817147979	3415	3424
817147979	3624	3705
817147979	3754	3774
817147979	3834	3842
817147979	3878	3916
817147979	4132	4152
817147979	4800	4810
817147979	4885	4909
817147979	5172	5344
817147979	5373	5404
817147979	5891	5942
817147979	6219	6336
817147979	6423	6432
817147979	6562	6672
817147979	6974	7057
817147979	7247	7300
817147979	7372	7382
817147979	7476	7481
817147979	7641	7658
817147979	7782	7813
817176202	0	65
817176202	129	192
817176202	224	238
817176202	283	313
817176202	437	530
817176202	649	683
817176202	925	933
817176202	1012	1042
817176202	1483	1489
817176202	1680	1684
817176202	1925	2028
817176202	2100	2109
817176202	2559	2566
817176202	2785	2842
817176202	3019	3080
817176202	3554	3567
817176202	3698	3745
817176202	3812	3830
817176202	3924	3950
817176202	4020	4028
817176202	4141	4162
817176202	4258	4460
817176202	4492	4516
817190270	230	249
817190270	298	359
817190270	419	463
817190270	570	621
817190270	671	759
817190270	933	983
817190270	1024	1043
817190270	2733	2750
817190270	2859	2880
817190270	2909	2936
817190270	3459	3479
817190270	3549	3585
817190270	3896	4007
817190270	4072	4073
817190270	4317	4468
817190270	4568	4612
817190270	4749	4792
817190270	4819	4847
817190270	5107	5115
817190270	5180	5251
817190270	5279	5328
817190270	5503	5600
817190270	5653	5662
817190270	5700	5711
817190270	5792	5804
817190270	5925	6012
817190270	6270	6280
817190270	6508	6558
817190270	6635	6803
817190270	6857	6871
817190270	6973	7224
817190270	7289	7293
817190270	7330	7352
817190270	7410	7415
817408115	0	51
817408115	905	952
817408115	1395	1399
817408115	1531	1535
817408115	1888	1914
817408115	1960	1968
817408115	2137	2156
817408115	2632	2658
817408115	2863	2872
817408115	2936	3105
817408115	3247	3297
817408115	3355	3439
817408115	3696	3732
817408115	3862	3866
817408115	3891	3904
817408115	4231	4306
817408115	4393	4473
817408115	4824	4842
817408115	4872	4911
817408115	5323	5375
817408115	5409	5427
817408115	5489	5498
817408115	5944	6027
817408115	6204	6207
817408115	6240	6401
817408115	6520	6618
817408115	7103	7154
817408115	7417	7422
817449755	497	561
817449755	693	699
817449755	779	831
817449755	867	875
817449755	904	908
817449755	1149	1161
817449755	1332	1339
817449755	1501	1505
817449755	1851	1857
817449755	1896	1923
817449755	1978	2141
817449755	2581	2597
817449755	2958	2965
817449755	2995	3001
817449755	3048	3053
817449755	3196	3218
817449755	3380	3442
817449755	3577	3634
817449755	3681	3691
817449755	4177	4192
817449755	4257	4261
817449755	4789	4843
818141325	37	42
818141325	354	365
818141325	1165	1170
818141325	1734	1767
818141325	2384	2465
820419869	75	93
820419869	140	237
820419869	426	433
820419869	2070	2128
820419869	2327	2337
820419869	2485	2493
820419869	3291	3307
820419869	3618	3633
820419869	4017	4027
820419869	4397	4407
820419869	4746	4758
820791520	0	23
820791520	82	235
820791520	468	506
820791520	623	732
820791520	801	869
820791520	987	1026
820791520	1253	1261
820791520	1476	1499
820791520	1631	1639
820791520	1715	1732
820791520	1977	2152
820791520	2320	2510
820791520	2685	2730
820791520	2775	2838
820791520	2889	2926
820791520	3129	3150
820791520	3385	3436
820791520	4090	4130
820791520	4158	4264
820791520	4418	4442
820791520	4674	4676
820791520	4757	5018
820791520	5351	5364
820791520	5477	5525
820791520	5603	5685
820791520	5849	5898
820791520	5973	5997
820791520	6047	6077
820791520	6134	6146
820791520	6222	6242
820791520	6637	6664
820791520	6751	6782
820791520	6807	6813
820791520	6967	7126
820791520	7157	7339
820791520	7426	7449
820791520	7755	7793
820791520	7843	7873
820791520	8232	8266
820791520	8296	8351
820791520	8400	8450
820791520	8598	8718
820791520	8782	8800
820791520	8954	9070
820791520	9481	9514
820791520	9586	9595
820791520	9729	9743
820791520	9805	9898
820791520	10421	10430
820791520	10461	10667
820791520	10939	10985
820791520	11095	11125
820791520	11166	11193
820791520	11242	11376
820791520	11423	11425
820791520	11768	11773
820791520	11813	11822
820791520	11869	11922
820791520	12268	12469
821040551	169	201
821040551	249	256
821744708	0	22
821744708	177	204
821744708	878	887
821744708	913	924
821744708	977	1101
821744708	1589	1657
821744708	1753	1759
821744708	2056	2075
821744708	2131	2246
821744708	2497	2510
821744708	2623	2635
822220578	589	617
822220578	2019	2060
822220578	2148	2210
822220578	2550	2592
822220578	3083	3138
822220578	3869	3878
822220578	3957	3984
822220578	4033	4054
822220578	4769	4932
822295249	498	505
822295249	556	603
822942601	64	67
822942601	170	216
822942601	277	292
822942601	449	472
822942601	640	718
822942601	780	823
822942601	857	962
822942601	1004	1014
822942601	1095	1292
822942601	1399	1406
822942601	1431	1480
822942601	1527	1530
822942601	1559	1568
822942601	1776	1839
822942601	1929	2079
822942601	2159	2174
822942601	2209	2270
822942601	2351	2407
822942601	2493	2582
822942601	2770	2882
822942601	2947	3023
822942601	3223	3264
822942601	3409	3468
822942601	3707	3728
822942601	3785	3900
822942601	3991	4037
822942601	4099	4141
822942601	4283	4307
822942601	4355	4358
822942601	4503	4515
822942601	4684	4697
822942601	4830	4906
822942601	4968	5032
822942601	5196	5317
822942601	5357	5421
822942601	5469	5561
822942601	5720	5725
824256050	231	254
824256050	1672	1778
824256050	1983	2016
824256050	2713	2721
824256050	4784	4800
824256050	5243	5325
824350729	44	94
824350729	218	270
824350729	497	540
824350729	673	679
824350729	1051	1086
824350729	1126	1130
824350729	1387	1408
824350729	1497	1546
824350729	1635	1649
824350729	1971	1975
824350729	2109	2159
824350729	2354	2380
824350729	2423	2451
824350729	2577	2608
824350729	2666	2676
824350729	2733	2755
824350729	2828	2840
824658990	1	30
824658990	87	95
824658990	225	236
824658990	284	319
824658990	695	723
824658990	936	994
824658990	1057	1069
824658990	1106	1121
824658990	1377	1394
824658990	1430	1481
824658990	1558	1597
824658990	1679	1691
824658990	1724	1741
824658990	1850	1876
824658990	2052	2059
824658990	2330	2331
824658990	2514	2519
824658990	2580	2650
824658990	2837	2871
824658990	2918	2926
824658990	3149	3199
824658990	3253	3289
824658990	3498	3694
824658990	3975	3983
824658990	4050	4066
824658990	4274	4294
824658990	4320	4332
824658990	4503	4607
824658990	4729	4797
824658990	4931	4949
824658990	5079	5088
824658990	5290	5300
824658990	5428	5440
824684605	106	126
824684605	256	338
824684605	414	432
824684605	495	504
824684605	737	743
824684605	848	869
824684605	994	1006
824684605	1054	1060
824684605	1343	1386
824684605	1540	1685
824684605	1741	1750
824684605	1949	1969
824684605	2049	2057
824684605	2160	2242
824684605	2287	2294
824684605	2364	2418
824684605	3322	3425
824684605	3669	3698
828866387	37	45
828866387	683	696
829267754	1145	1149
829267754	1280	1286
829267754	1332	1343
829267754	1503	1512
829267754	2515	2527
829267754	2555	2575
829267754	2656	2660
829267754	2765	2802
829267754	2917	2923
829267754	3017	3058
829267754	3155	3265
829267754	3338	3362
829267754	4110	4222
829267754	4748	4752
829267754	5123	5220
829267754	5741	5747
829267754	5795	5822
829267754	5926	5930
829267754	6189	6201
829267754	6260	6296
829267754	6646	6673
829267754	6719	6753
829267754	6842	6908
829267754	7087	7161
829267754	7338	7410
829267754	7444	7447
829267754	7549	7577
829815104	9	23
829815104	306	465
829815104	510	604
829815104	651	769
829815104	1202	1208
829815104	1277	1296
829815104	1370	1380
829815104	1422	1433
829815104	1499	1537
829815104	1844	1891
829815104	2099	2106
829815104	2261	2265
829815104	2290	2368
829815104	2484	2504
829815104	2857	2882
829815104	2912	2927
829815104	3289	3298
829815104	3638	3912
829815104	4192	4228
829815104	4258	4332
829815104	4486	4532
829815104	4575	4583
829815104	4823	4877
829815104	5334	5378
829815104	5536	5552
829815104	5657	5710
829815104	5772	5839
829815104	5943	5979
829815104	6122	6137
829815104	6234	6278
829815104	6335	6340
830153674	33	67
830153674	100	130
830153674	567	587
830153674	698	754
830153674	830	842
830274102	35	71
830274102	377	384
830274102	415	458
830274102	560	648
830274102	715	747
830274102	846	853
830274102	1087	1107
830274102	1184	1201
830274102	1378	1622
830274102	1919	1928
830274102	2176	2195
830274102	2250	2265
830274102	2396	2400
830274102	2797	2844
830274102	2936	2944
830274102	3014	3086
830274102	3579	3652
830274102	3707	3753
830274102	3971	3984
830274102	4243	4279
830274102	4336	4405
830274102	4433	4501
830274102	4705	4771
830274102	4887	4902
830274102	4991	5028
830274102	5108	5137
830274102	5418	5429
830274102	5590	5620
830274102	6177	6195
830274102	6288	6316
830274102	6438	6448
830274102	6485	6494
830274102	6522	6612
830274102	6985	6989
830274102	7073	7082
830274102	7462	7480
830274102	7577	7582
830359136	55	66
830359136	282	319
830359136	354	357
830359136	467	619
830359136	652	697
830359136	748	833
830359136	870	1107
830359136	1132	1205
830359136	1262	1373
830359136	1401	1474
830359136	1532	1565
830359136	1594	1640
830359136	1687	1900
830359136	2021	2040
830359136	2105	2112
830359136	2153	2287
830359136	2543	2550
830359136	2758	2793
830359136	2822	2892
830359136	2990	3010
830359136	3061	3087
830359136	3115	3180
830359136	3205	3220
830359423	11	37
830359423	287	319
830359423	411	433
830359423	473	500
830359423	543	728
830359423	778	787
830359423	863	1054
830359423	1279	1284
830359423	1454	1476
830359423	1696	1765
830359423	1927	1931
830359423	2170	2270
830359423	2302	2529
830359423	2696	2836
830359423	2988	3025
830359423	3159	3210
830359423	3244	3248
830359423	3278	3415
830359423	3484	3501
830359423	3712	3744
830359423	3804	3828
830359423	4086	4114
830359423	4251	4283
830359423	4427	4703
830359423	4815	4824
830359423	4927	4966
830359423	5008	5085
830821478	165	176
830821478	228	232
830821478	456	461
830821478	819	848
830821478	985	990
830821478	1146	1182
830821478	1330	1481
830821478	1578	1635
830821478	1671	1683
830821478	1834	1887
830821478	2067	2189
830821478	3437	3488
830821478	3540	3554
830821478	3616	3634
830821478	3679	3773
830821478	3853	3857
830821478	3883	3887
830821478	3939	3973
830821478	4633	4653
830821478	4819	4862
832269185	580	639
832269185	682	691
832920387	83	122
832920387	498	527
832926076	308	332
832926076	513	520
832926076	1303	1320
832926076	2863	2883
832926076	4456	4502
832931332	0	217
832931332	405	412
832931332	1214	1219
832931332	1288	1330
832931332	1378	1462
832931332	1764	1876
832931332	2027	2029
832931332	2222	2329
832931332	2383	2421
832931332	2510	2528
832931332	2576	2593
832931332	2632	2703
832931332	2972	3030
832931332	3060	3117
832931332	3345	3381
832931332	3413	3432
832931332	3461	3703
832931332	3768	3809
832931332	3894	3981
832931332	4066	4073
832931332	4890	4897
832931332	5491	5496
832933796	153	162
832933796	450	467
832940138	33	40
832940138	805	809
832940138	859	912
832940138	1032	1072
832940138	1804	1810
832940138	2050	2059
832940138	2141	2149
832940138	2203	2217
832940138	2374	2392
832940138	2425	2468
832940138	2497	2506
832940138	2650	2654
832940138	2856	2869
832940138	2927	2942
832940138	4004	4088
832940138	4154	4163
832940138	4522	4545
832940138	4586	4676
832940138	4771	4785
832940138	4901	4939
832940138	5301	5315
832940138	5353	5407
832940138	5696	5710
832940138	6317	6322
832940138	6830	6831
832940138	6914	6922
832941978	1435	1468
832941978	2172	2318
832941978	2668	2694
832941978	4067	4106
832941978	4745	4791
832941978	4965	5011
832941978	5232	5277
832941978	5410	5494
832941978	5605	5617
832941978	5974	6033
832941978	6331	6407
832941978	6463	6469
832941978	6689	6738
832941978	7216	7223
832941978	7277	7291
832941978	7486	7493
832941978	7520	7546
832941978	7613	7624
832941978	7660	7673
832941978	7850	7877
832941978	8053	8087
832941978	8223	8261
832941978	9480	9495
832947554	124	132
832947554	310	327
832947554	864	883
832947554	1016	1078
832947600	58	62
832947600	320	511
832947600	774	796
832947600	822	851
832947600	932	983
832947600	1381	1388
832947600	1625	1649
832947600	1688	1716
832947852	450	466
832947852	504	593
832947852	1369	1486
832947852	1573	1601
832947852	1672	1703
832947852	1784	1808
832947852	2457	2468
832947852	2627	2703
832947852	2803	2840
832947852	2945	2967
832947852	3012	3020
832947852	3384	3415
832947852	3643	3692
832947852	3912	3936
832947852	3966	3976
832948083	298	311
832948083	702	739
832948083	786	815
832948083	1986	2092
832948083	2758	2790
832948083	2821	2842
832948083	4199	4294
832948083	4432	4464
832948083	4961	5007
832948083	6770	6776
832948083	6929	6939
832948083	7101	7106
832948083	7691	7848
832948083	8188	8202
832948083	8286	8290
832948083	8901	8910
832948083	8935	9000
832956618	1288	1342
832956618	1616	1628
832956618	3820	3829
832959523	185	234
832959523	732	747
832959523	1014	1031
832959523	1623	1700
832959523	1759	1833
832959523	1929	1940
832959523	2004	2015
832959523	2660	2812
832959523	3103	3114
832959523	3159	3168
832959523	3278	3286
832959523	3346	3360
832959523	3387	3448
832959523	3850	3904
832959523	4132	4200
832959523	4267	4314
832959523	4652	4710
832971448	592	635
832971448	700	724
832971448	752	792
832971448	880	891
832971448	1663	1669
832971448	1894	1917
832971448	2375	2377
832971448	2419	2502
832971448	2629	2638
832971448	2780	2808
832971448	2865	2893
832971448	2972	2998
832971448	3104	3145
832971448	3294	3299
832971448	3389	3401
832971448	3521	3528
832971448	3653	3681
832971448	3730	3771
832971448	4458	4464
832971448	5040	5050
832971448	5330	5347
832971448	5492	5506
832971448	5531	5551
832971448	5900	5909
832971448	6177	6200
832971448	6285	6294
832971448	6561	6584
832971448	7879	7898
832971448	8045	8064
832971448	9345	9360
832971448	9517	9583
832971448	9669	9693
832971448	9843	9917
832984694	36	41
832984694	777	808
832984694	1182	1198
832984694	1240	1337
832984694	1570	1624
832984694	1880	1904
832984694	2426	2434
832984694	2568	2569
832984694	2662	2707
832984694	2757	2764
832984694	2807	2814
833013834	77	92
833013834	164	203
833013834	299	322
833013834	871	897
833013834	1065	1096
833013834	1192	1199
833013834	1269	1283
833013834	1363	1394
833013834	1698	1726
833013834	2010	2121
833013834	2403	2451
833013834	2540	2548
833013834	2693	2702
833013834	2828	2834
833013834	2873	2932
833013834	3407	3425
833013834	4356	4395
833013834	4606	4639
833013834	4704	4767
833013834	4968	4973
833018464	121	179
833018464	211	220
833018464	266	348
833018464	471	485
833018464	670	690
833018464	937	947
833018464	1126	1215
833018464	1356	1395
833018464	1444	1448
833018464	1502	1519
833018464	1578	1610
833018464	1718	1759
833018464	2450	2499
833018464	2598	2612
833018464	3387	3401
833018464	3459	3469
833018464	3525	3680
833018464	3824	3847
833018464	3874	3884
833018464	3959	3976
833021113	212	232
833021113	761	791
833021113	929	952
833021113	1203	1230
833021113	1272	1283
833024133	439	473
833024133	764	800
833024133	830	847
833024133	1024	1029
833024133	1257	1299
833024133	1472	1517
833024696	283	294
833024696	942	991
833024696	1039	1074
833024696	1337	1357
833024696	1467	1473
833024696	1675	1720
833024696	1793	1888
833024696	2105	2158
833024696	2255	2289
833024696	2474	2502
833024696	3029	3036
833024696	3110	3157
833024696	3576	3634
833028146	198	212
833028146	467	532
833028146	702	725
833028146	766	797
833028146	849	900
833028146	947	969
833028146	1060	1126
833028146	1204	1266
833028932	1301	1311
833028932	2164	2170
833028932	2730	2773
833028932	2834	2858
833028932	2980	2989
833028932	3042	3060
833028932	3262	3264
833028932	3302	3314
833028932	3340	3367
833028932	3494	3507
833028932	3646	3653
833028932	3727	3772
833028932	4831	4860
833032366	856	883
833032366	1514	1523
833032366	1959	2020
833032367	69	141
833032367	176	195
833032367	432	528
833032367	637	897
833032367	924	950
833032367	1032	1102
833032367	2998	3034
833032367	3632	3656
833032367	3695	3723
833032367	3806	3997
833036176	59	93
833036176	568	572
833036176	710	726
833036176	1131	1140
833036176	1411	1602
833036176	2078	2081
833036176	2460	2495
833036176	2923	2973
833036489	55	91
833036489	193	202
833036489	392	407
833036489	592	604
833036489	810	825
833036489	1097	1127
833036489	2240	2259
833039623	33	69
833039623	108	148
833039623	176	243
833039623	325	381
833039623	409	581
833039623	768	805
833039623	905	1014
833039623	1045	1052
833039623	1132	1257
833039623	1290	1617
833039623	1651	1930
833039623	2037	2058
833039623	2102	2132
833039623	2307	2344
833039623	2399	2438
833039623	2486	2523
833039623	2559	2604
833039623	2681	2693
833039623	2788	2888
833039623	3045	3069
833039623	3372	3387
833039623	3451	3533
833039623	3765	3790
833039623	3817	3829
833039623	3861	3863
833039623	3918	3989
833039623	4135	4176
833039623	4214	4304
833039623	4430	4443
833039623	4565	4577
833039623	4665	4745
833039623	4893	5208
833039623	5364	5377
833039623	5428	5454
833039623	5589	5599
833039623	5633	5899
833039623	6012	6039
833039623	6177	6267
833039623	6944	6949
833040400	292	314
833040400	1344	1369
833040400	1626	1639
833040400	1777	1823
833041409	433	562
833041409	590	593
833041409	622	717
833041409	1423	1474
833041409	1903	1920
833041409	1946	2011
833042063	35	43
833042063	131	154
833042063	814	822
833042063	1005	1021
833042063	1260	1276
833042063	1324	1363
833050243	435	498
833050243	737	744
833050243	871	947
833050243	1048	1063
833050243	1181	1224
833050243	1462	1554
833050243	1610	1640
833050243	1900	1913
833050243	1969	1979
833050243	2021	2026
833050243	2223	2230
833050243	2533	2576
833050243	2606	2659
833050243	3090	3107
833050243	3555	3613
833050243	3644	3658
833050243	3722	3740
833052347	262	273
833052347	410	417
833052347	600	619
833052347	860	864
833052347	1057	1166
833052347	1246	1277
833052347	1326	1377
833052347	1690	1732
833052347	1887	1900
833052347	2020	2027
833052347	2211	2218
833052347	2386	2433
833052347	2659	2678
833052347	3023	3054
833052347	3129	3173
833052347	3295	3416
833052347	3455	3472
833052347	3703	3715
833052347	4249	4299
833052347	4780	4847
833052347	5270	5276
833052347	5316	5325
833052347	5393	5397
833053628	20	27
833053628	441	458
833053628	486	493
833053628	624	636
833053628	712	718
833053628	1008	1017
833053628	1156	1164
833053628	1254	1258
833053628	3113	3125
833053628	3501	3532
833053628	3721	3771
833053628	4785	4817
833053628	4848	4869
833053628	5637	5646
833053628	7101	7125
833053628	7150	7181
833053628	7262	7270
833053628	7334	7344
833053628	7414	7424
833053628	7518	7551
833053628	7755	7780
833053628	7877	7885
833053628	8002	8007
833053628	8043	8093
833053628	8142	8203
833053628	8310	8315
833053628	8342	8351
833053628	8484	8487
833053628	8813	8859
833053676	71	79
833053676	599	615
833053676	659	660
833067493	105	117
833067493	215	268
833067493	453	468
833067493	549	612
833067493	799	805
833067493	930	1043
833067493	1383	1434
833067493	1588	1600
